date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:23	127/127	---MCZ	200	added ('OK')	text/plain	date:Thu,%2008%20Dec%202022%2020:40:50%20GMT	https://www.purecinema.tv/robots.txt		(from )
17:41:23	51607/51607	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:40:50%20GMT	https://www.purecinema.tv/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/index.html	(from )
17:41:23	1551/1551	---M--	200	added ('OK')	image/png	etag:%226088704c-60f%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/apple-touch-icon.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/apple-touch-icon.png	(from https://www.purecinema.tv/)
17:41:24	786/786	---M--	200	added ('OK')	image/png	etag:%226088704c-312%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon-32x32.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon-32x32.png	(from https://www.purecinema.tv/)
17:41:25	613/613	---M--	200	added ('OK')	image/png	etag:%226088704c-265%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon-16x16.png	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon-16x16.png	(from https://www.purecinema.tv/)
17:41:26	524/524	---M--	200	added ('OK')	text/html	etag:%2220c-5c0f9e3914d83%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/site.webmanifest	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/site.html	(from https://www.purecinema.tv/)
17:41:28	1209/1209	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226088704c-4b9%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/safari-pinned-tab.svg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/safari-pinned-tab.svg	(from https://www.purecinema.tv/)
17:41:28	15086/15086	---M--	200	added ('OK')	image/x-icon	etag:%226088704c-3aee%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon.ico	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/favicon.ico	(from https://www.purecinema.tv/)
17:41:30	246/246	---MCZ	200	added ('OK')	application/xml	etag:W/%22f6-5c0f9e3914d83%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/favicon/browserconfig.xml	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/favicon/browserconfig.xml	(from https://www.purecinema.tv/)
17:41:30	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:40:58%20GMT	https://fonts.gstatic.com/	/Users/diogoteixeira/documents/Site%20Produtora/fonts.gstatic.com/index.html	(from https://www.purecinema.tv/)
17:41:31	1310/1310	---MC-	200	added ('OK')	text/css	date:Thu,%2008%20Dec%202022%2020:40:58%20GMT	https://fonts.googleapis.com/css2?family=Roboto+Mono:wght@400;500&family=Roboto:wght@400;700&family=Work+Sans:wght@700;900&display=swap	/Users/diogoteixeira/documents/Site%20Produtora/fonts.googleapis.com/css28243.css	(from https://www.purecinema.tv/)
17:41:32	341239/341239	---M--	200	added ('OK')	image/jpeg	etag:%226006face-534f7%22	https://www.purecinema.tv/wp-content/uploads/2021/01/PureCinema-Share.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/PureCinema-Share.jpg	(from https://www.purecinema.tv/)
17:41:33	52060/52060	---MCZ	200	added ('OK')	text/css	etag:W/%226088704c-cb5c%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/build/main.css?ver=318492ff618c9632f24bb85ec28537c1	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/build/main552f.css	(from https://www.purecinema.tv/)
17:41:34	217/217	---MCZ	200	added ('OK')	text/css	etag:W/%2263652ca1-d9%22	https://www.purecinema.tv/wp-includes/css/classic-themes.min.css?ver=1	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-includes/css/classic-themes.min68b3.css	(from https://www.purecinema.tv/)
17:41:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:41:02%20GMT	https://www.purecinema.tv/work	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/work	(from https://www.purecinema.tv/)
17:41:35	70981/70981	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:03%20GMT	https://www.purecinema.tv/about/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/about/index.html	(from https://www.purecinema.tv/)
17:41:35	105988/105988	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:03%20GMT	https://www.purecinema.tv/work/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/work/index.html	(from https://www.purecinema.tv/)
17:41:36	35601/35601	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:04%20GMT	https://www.purecinema.tv/contact/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/contact/index.html	(from https://www.purecinema.tv/)
17:41:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:41:04%20GMT	https://www.purecinema.tv/about	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/about.c.delayed	(from https://www.purecinema.tv/)
17:41:36	25564/25564	---M--	200	added ('OK')	image/webp	etag:%2261280b91-63dc%22	https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:37	42002/42002	---M--	200	added ('OK')	image/webp	etag:%226328b337-a412%22	https://www.purecinema.tv/wp-content/uploads/2022/09/J-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/09/J-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:38	35293/35293	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:06%20GMT	https://www.purecinema.tv/until-all-are-free/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/until-all-are-free/index.html	(from https://www.purecinema.tv/)
17:41:38	26775/26775	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:06%20GMT	https://www.purecinema.tv/jonny/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/jonny/index.html	(from https://www.purecinema.tv/)
17:41:38	44266/44266	---M--	200	added ('OK')	image/webp	etag:%226089aa8c-acea%22	https://www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/LeadershIP-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:39	26516/26516	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:07%20GMT	https://www.purecinema.tv/leadership/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/leadership/index.html	(from https://www.purecinema.tv/)
17:41:39	17524/17524	---M--	200	added ('OK')	image/webp	etag:%2261a673df-4474%22	https://www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:40	26871/26871	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:08%20GMT	https://www.purecinema.tv/lululemon-x-francis-donald/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/lululemon-x-francis-donald/index.html	(from https://www.purecinema.tv/)
17:41:40	76672/76672	---M--	200	added ('OK')	image/webp	etag:%226042780f-12b80%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Cutwater-2-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:42	127186/127186	---M--	200	added ('OK')	image/webp	etag:%2262e44ffd-1f0d2%22	https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-1366x0-c-default.webp	(from https://www.purecinema.tv/)
17:41:42	34992/34992	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:09%20GMT	https://www.purecinema.tv/real-people-real-spirits/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/real-people-real-spirits/index.html	(from https://www.purecinema.tv/)
17:41:42	26995/26995	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:10%20GMT	https://www.purecinema.tv/like-non-other/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/like-non-other/index.html	(from https://www.purecinema.tv/)
17:41:43	89311/89311	---M--	200	added ('OK')	image/jpeg	etag:%2260068ba1-15cdf%22	https://www.purecinema.tv/wp-content/uploads/2020/11/homepage-footer-scaled.jpg	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/homepage-footer-scaled.jpg	(from https://www.purecinema.tv/)
17:41:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2020:41:11%20GMT	https://www.purecinema.tv/privacy-policy	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/privacy-policy	(from https://www.purecinema.tv/)
17:41:44	33338/33338	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:12%20GMT	https://www.purecinema.tv/privacy-policy/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/privacy-policy/index.html	(from https://www.purecinema.tv/)
17:41:45	266005/266005	---MCZ	200	added ('OK')	application/javascript	etag:W/%22618d5187-40f15%22	https://www.purecinema.tv/wp-content/themes/pure-cinema/build/main.js?ver=30d6d04e84b2fa0d1c61a0559861eb23	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/themes/pure-cinema/build/maina12d.js	(from https://www.purecinema.tv/)
17:41:45	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Dec%202022%2020:41:14%20GMT	https://fonts.gstatic.com/robots.txt		(from https://www.purecinema.tv/)
17:41:47	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2008%20Dec%202022%2020:41:14%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.purecinema.tv/)
17:41:47	61236/61236	---M--	200	added ('OK')	image/webp	etag:%226006968a-ef34%22	https://www.purecinema.tv/wp-content/uploads/2020/11/A4385B88-B6A1-4F17-8AB8-FD686CC2810B-B4C092D9-8271-4130-BA76-D0AF5B3B76FE-scaled-1366x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/A4385B88-B6A1-4F17-8AB8-FD686CC2810B-B4C092D9-8271-4130-BA76-D0AF5B3B76FE-scaled-1366x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:48	97148/97148	---M--	200	added ('OK')	image/webp	etag:%22628fa5e4-17b7c%22	https://www.purecinema.tv/wp-content/uploads/2022/05/8153455D-FBA1-4924-B4D7-6BCDEDF2C561-074E6FAA-00AC-440D-A209-F75E05BBEBAC-scaled-1024x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/8153455D-FBA1-4924-B4D7-6BCDEDF2C561-074E6FAA-00AC-440D-A209-F75E05BBEBAC-scaled-1024x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:49	52928/52928	---M--	200	added ('OK')	image/webp	etag:%22628fa63f-cec0%22	https://www.purecinema.tv/wp-content/uploads/2022/05/C5CA6E09-CFB9-4F65-97B0-30C8BFD28323-scaled-1024x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/C5CA6E09-CFB9-4F65-97B0-30C8BFD28323-scaled-1024x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:50	26168/26168	---M--	200	added ('OK')	image/webp	etag:%22638e2e00-6638%22	https://www.purecinema.tv/wp-content/uploads/2022/12/Luke-2022-PC-Headshot-scaled-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/12/Luke-2022-PC-Headshot-scaled-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:51	26228/26228	---M--	200	added ('OK')	image/webp	etag:%2261d3c0a9-6674%22	https://www.purecinema.tv/wp-content/uploads/2022/01/qoSX_7UA-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/qoSX_7UA-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:53	61494/61494	---M--	200	added ('OK')	image/webp	etag:%2261d3c0de-f036%22	https://www.purecinema.tv/wp-content/uploads/2022/01/DSCF7289-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/DSCF7289-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:53	31612/31612	---M--	200	added ('OK')	image/webp	etag:%2261d3c0de-7b7c%22	https://www.purecinema.tv/wp-content/uploads/2022/01/I1gXt3dQ-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/I1gXt3dQ-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:54	34700/34700	---M--	200	added ('OK')	image/webp	etag:%2261d3c10b-878c%22	https://www.purecinema.tv/wp-content/uploads/2022/01/DSCF7343-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/DSCF7343-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:55	76308/76308	---M--	200	added ('OK')	image/webp	etag:%226006968b-12a14%22	https://www.purecinema.tv/wp-content/uploads/2020/09/Screen20Shot202019-02-2020at201.24.1220PM-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/09/Screen20Shot202019-02-2020at201.24.1220PM-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:56	42116/42116	---M--	200	added ('OK')	image/webp	etag:%22628fa43a-a484%22	https://www.purecinema.tv/wp-content/uploads/2022/05/IMG_9075-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/IMG_9075-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:57	45014/45014	---M--	200	added ('OK')	image/webp	etag:%2261d3c049-afd6%22	https://www.purecinema.tv/wp-content/uploads/2022/01/DSCF7268-600x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/DSCF7268-600x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:59	134514/134514	---M--	200	added ('OK')	image/webp	etag:%226006fbd9-20d72%22	https://www.purecinema.tv/wp-content/uploads/2021/01/39W5995_downrez-scaled-1920x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/01/39W5995_downrez-scaled-1920x0-c-default.webp	(from https://www.purecinema.tv/about/)
17:41:59	27474/27474	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:28%20GMT	https://www.purecinema.tv/backyard-bbq/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/backyard-bbq/index.html	(from https://www.purecinema.tv/work/)
17:42:00	47458/47458	---M--	200	added ('OK')	image/webp	etag:%22637d2100-b962%22	https://www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/11/Cutwater-Web-Preview-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:00	28298/28298	---M--	200	added ('OK')	image/webp	etag:%226328b33b-6e8a%22	https://www.purecinema.tv/wp-content/uploads/2022/09/J-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/09/J-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:01	76448/76448	---M--	200	added ('OK')	image/webp	etag:%2262e45003-12aa0%22	https://www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/UCSD-Cover-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:02	17728/17728	---M--	200	added ('OK')	image/webp	etag:%2262db1f8f-4540%22	https://www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/Hawkers-Screen-Grab-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:03	27759/27759	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:31%20GMT	https://www.purecinema.tv/real-hasta-la-muerte/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/real-hasta-la-muerte/index.html	(from https://www.purecinema.tv/work/)
17:42:03	18540/18540	---M--	200	added ('OK')	image/webp	etag:%2261d5f89a-486c%22	https://www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/01/Intelius-web-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:04	10720/10720	---M--	200	added ('OK')	image/webp	etag:%2261a673e1-29e0%22	https://www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/11/lululemon-x-Francis-Donald-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:05	26724/26724	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:32%20GMT	https://www.purecinema.tv/classmates/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/classmates/index.html	(from https://www.purecinema.tv/work/)
17:42:05	14458/14458	---M--	200	added ('OK')	image/webp	etag:%22628d5718-387a%22	https://www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/05/SKLZ-Cover-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:06	68604/68604	---M--	200	added ('OK')	image/webp	etag:%2262e45514-10bfc%22	https://www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2022/07/SKLZ-Golf-Cover-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:07	26995/26995	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:34%20GMT	https://www.purecinema.tv/never-settle/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/never-settle/index.html	(from https://www.purecinema.tv/work/)
17:42:07	27122/27122	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:36%20GMT	https://www.purecinema.tv/never-settle-2/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/never-settle-2/index.html	(from https://www.purecinema.tv/work/)
17:42:08	14348/14348	---M--	200	added ('OK')	image/webp	etag:%22605a6c7b-380c%22	https://www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/A21-Featured-Image-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:08	18580/18580	---M--	200	added ('OK')	image/webp	etag:%226006969f-4894%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Its-Quiet-Out-Here-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:09	56122/56122	---M--	200	added ('OK')	image/webp	etag:%226006969f-db3a%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Evolution-of-the-DJ-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:10	34157/34157	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:38%20GMT	https://www.purecinema.tv/evolution-of-the-dj/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/evolution-of-the-dj/index.html	(from https://www.purecinema.tv/work/)
17:42:10	32406/32406	---M--	200	added ('OK')	image/webp	etag:%2260e78be9-7e96%22	https://www.purecinema.tv/wp-content/uploads/2021/07/Decked-Step-Up-Your-Game-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/Decked-Step-Up-Your-Game-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:11	33750/33750	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:38%20GMT	https://www.purecinema.tv/its-quiet-out-here/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/its-quiet-out-here/index.html	(from https://www.purecinema.tv/work/)
17:42:11	33922/33922	---M--	200	added ('OK')	image/webp	etag:%22600696a0-8482%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Planck-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Planck-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:12	27990/27990	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:39%20GMT	https://www.purecinema.tv/stepupyourgame/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/stepupyourgame/index.html	(from https://www.purecinema.tv/work/)
17:42:12	26643/26643	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:40%20GMT	https://www.purecinema.tv/planck-aerosystems/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/planck-aerosystems/index.html	(from https://www.purecinema.tv/work/)
17:42:12	57142/57142	---M--	200	added ('OK')	image/webp	etag:%226006969f-df36%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Made-to-Keep-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:13	14278/14278	---M--	200	added ('OK')	image/webp	etag:%2260e4faed-37c6%22	https://www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/07/SKLZ-Web-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:14	26587/26587	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:41%20GMT	https://www.purecinema.tv/made-to-keep/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/made-to-keep/index.html	(from https://www.purecinema.tv/work/)
17:42:14	59998/59998	---M--	200	added ('OK')	image/webp	etag:%2260df5101-ea5e%22	https://www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/CE-Miramar-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:15	29652/29652	---M--	200	added ('OK')	image/webp	etag:%2260df5100-73d4%22	https://www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/05/Ballerina-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:16	26489/26489	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:42%20GMT	https://www.purecinema.tv/workforit/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/workforit/index.html	(from https://www.purecinema.tv/work/)
17:42:16	26519/26519	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:44%20GMT	https://www.purecinema.tv/the-ballerina/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/the-ballerina/index.html	(from https://www.purecinema.tv/work/)
17:42:16	26766/26766	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:43%20GMT	https://www.purecinema.tv/learn-more-earn-more/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/learn-more-earn-more/index.html	(from https://www.purecinema.tv/work/)
17:42:17	36463/36463	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:45%20GMT	https://www.purecinema.tv/duo-bottle/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/duo-bottle/index.html	(from https://www.purecinema.tv/work/)
17:42:17	25990/25990	---M--	200	added ('OK')	image/webp	etag:%226086f8e7-6586%22	https://www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/ChiccoDuo-1-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:18	39474/39474	---M--	200	added ('OK')	image/webp	etag:%226059065c-9a32%22	https://www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2021/03/Vans-Thumbnail-scaled-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
17:42:19	34523/34523	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202022%2020:41:47%20GMT	https://www.purecinema.tv/young-love/	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/young-love/index.html	(from https://www.purecinema.tv/work/)
17:42:19	33250/33250	---M--	200	added ('OK')	image/webp	etag:%22600696a0-81e2%22	https://www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App-960x0-c-default.webp	/Users/diogoteixeira/documents/Site%20Produtora/www.purecinema.tv/wp-content/uploads/2020/11/Now-in-an-App-960x0-c-default.webp	(from https://www.purecinema.tv/work/)
